word	mesh	match	name	chebi
L-alanine	mesh:D000409	Alanine	alanine	chebi:16449
L-arginine	mesh:D001120	Arginine	arginine	chebi:29016
L-cysteine	mesh:D003545	Cysteine	cysteine	chebi:15356
D-glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
L-isoleucine	mesh:D007532	Isoleucine	L-isoleucine	chebi:17191
lactose	mesh:D007785	Lactose	alpha-lactose	chebi:36219
L-leucine	mesh:D007930	Leucine	L-leucine	chebi:15603
Lysine	mesh:D008239	Lysine	L-lysine	chebi:18019
E-methionine	mesh:D008715	NA	NA	NA
L-phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
L-threonine	mesh:D013912	Threonine	L-threonine	chebi:16857
L-valine	mesh:D014633	Valine	L-valine	chebi:16414
