word	mesh	match	name	chebi
4-Hydroxybutyric acid	mesh:C111420	NA	NA	NA
CoA	mesh:C065987	NA	NA	NA
5-Hydroxybutyryl-CoA	mesh:C074884	NA	NA	NA
4-Hydroxybutylaldehyde	mesh:C082768	NA	NA	NA
Aldehyde	mesh:D000447	Aldehydes	aldehyde	chebi:17478
1,4-Butanediol	mesh:C039681	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Lysine	mesh:C114808	Tyr-Lys	tyrosyl-lysine	chebi:75004
5-Hydroxyvaleric acid	mesh:C100417	5-hydroxypentanoic acid	5-hydroxyvaleric acid	chebi:45564
5-Hydroxyvaleryl-CoA	mesh:C065987	NA	NA	NA
5-Hydroxypentanal	mesh:C016508	NA	NA	NA
1,5-Pentanediol	mesh:C578469	NA	NA	NA
