word	mesh	match	name	chebi
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
Ethanol	mesh:D000431	Ethanol	ethanol	chebi:16236
Butyrate	mesh:D002087	butyrate	Butyrates	chebi:17968
dicarboxylic acids	mesh:D003998	Dicarboxylic Acids	dicarboxylic acid	chebi:35692
flavin	mesh:D005415	Flavins	flavin	chebi:30527
Formate	mesh:D005561	NA	NA	NA
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Hexose	mesh:D006601	Hexoses	hexose	chebi:18133
Trehalose87 Maltose	mesh:D008320	Maltose	maltose	chebi:17306
Pentose phosphate	mesh:D010429	Pentoses	pentose	chebi:25901
Pyruvate	mesh:D011773	NA	NA	NA
Ribose	mesh:D012266	NA	NA	NA
Sorbitol	mesh:D013012	Sorbitol	glucitol	chebi:30911
Glu	mesh:D018698	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
