word	mesh	match	name	chebi
C-o Trilostane	mesh:C009954	trilostane	trilostane	chebi:32260
Aminoglutethimide	mesh:D000616	Aminoglutethimide	aminoglutethimide	chebi:2654
Bile Acids	mesh:D001647	NA	NA	NA
Cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
Corticosterone	mesh:D003345	Corticosterone	corticosterone	chebi:16827
Cortisone	mesh:D003348	Cortisone	cortisone	chebi:16962
11-Deoxycortisol	mesh:D003350	Cortodoxone	11-deoxycortisol	chebi:28324
Deoxycorticosterone	mesh:D003900	Desoxycorticosterone	11-deoxycorticosterone	chebi:16973
Cortisol	mesh:D006854	Hydrocortisone	cortisol	chebi:17650
hydroxysteroid	mesh:D006914	Hydroxysteroids	hydroxy steroid	chebi:35350
Ketoconazole	mesh:D007654	Ketoconazole	ketoconazole	chebi:47519
Metyrapone	mesh:D008797	Metyrapone	metyrapone	chebi:44241
17-OH-Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
Pregnenolone	mesh:D011284	Pregnenolone	pregnenolone	chebi:16581
17-OH-Progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
Progesterone	mesh:D011374	Progesterone	progesterone	chebi:17026
Spironolactone	mesh:D013148	Spironolactone	spironolactone	chebi:9241
Tetrahydrocortisol	mesh:D013760	Tetrahydrocortisol	tetrahydrocortisol	chebi:28320
tetrahydrocortisol	mesh:D013760	Tetrahydrocortisol	tetrahydrocortisol	chebi:28320
Tetrahydrocortisone	mesh:D013761	NA	NA	NA
Mifepristone	mesh:D015735	Mifepristone	mifepristone	chebi:50692
RU38486	mesh:D015735	Mifepristone	mifepristone	chebi:50692
Finasteride	mesh:D018120	Finasteride	finasteride	chebi:5062
