word	mesh	match	name	chebi
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
Cinnamic acid	mesh:C029010	NA	NA	NA
4-hydroxycinnamic	mesh:C032171	NA	NA	NA
Sinapic p-coumaroyl	mesh:C073734	NA	NA	NA
shikimic acid	mesh:D012765	NA	NA	NA
p-coumaraldehyde	mesh:C117045	NA	NA	NA
p-coumaryl	mesh:C495469	NA	NA	NA
alcohol	mesh:D000431	Ethanol	ethanol	chebi:16236
Caffeoyl	mesh:C058645	NA	NA	NA
Caffeic	mesh:D002109	NA	NA	NA
Caffeoyl	mesh:C058645	NA	NA	NA
Caffeyl	mesh:C103378	NA	NA	NA
aldehyd	NA	NA	NA	NA
Caffeyl	mesh:C103378	NA	NA	NA
alcohol	mesh:D000431	Ethanol	ethanol	chebi:16236
Feruloyl	mesh:C119167	feruloyl-CoA	feruloyl-CoA	chebi:14261
Coniferyl	mesh:C010559	coniferol	coniferyl alcohol	chebi:17745
alcohol	mesh:D000431	Ethanol	ethanol	chebi:16236
5-hydroxyferulic	mesh:C071744	5-hydroxyferulic acid	5-hydroxyferulic acid	chebi:20582
5-dydroxyferuloyl- Sinapoyl	mesh:C080229	NA	NA	NA
5-hydroxyconiferal	mesh:C068492	NA	NA	NA
5-hydroxyconiferyl	mesh:C405696	NA	NA	NA
alcohol	mesh:D000431	Ethanol	ethanol	chebi:16236
Sinapyl	mesh:C533261	NA	NA	NA
alcohol	mesh:D000431	Ethanol	ethanol	chebi:16236
