organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	Wnt1	WNT1	WNT1	7471	ncbigene_symbol	4	6	8
9606	Homo sapiens	Primates	(EGF...)	EGF	EGF	1950	ncbigene_symbol	4	6	8
9606	Homo sapiens	Primates	INOS	INOS	NOS2	4843	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	INOS	INOS	ISYNA1	51477	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	GSK-3B	GSK3B	GSK3B	2932	ncbigene_symbol	4	6	8
9606	Homo sapiens	Primates	MPP+	MPP	MPZ	4359	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	MPP+	MPP	MPHOSPH6	10200	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	•PHOX/ROS/RNS	RNS	FAM20C	56975	ncbigene_synonym	4	6	8
9606	Homo sapiens	Primates	B-Catenin	CTNNB1	CTNNB1	1499	ncbigene_symbol	4	6	8
9606	Homo sapiens	Primates	.D2R	D2R	DRD2	1813	ncbigene_synonym	4	6	8
10116	Rattus norvegicus	Rodents	Wnt1	WNT1	Wnt1	24881	ncbigene_symbol	4	3	7
10116	Rattus norvegicus	Rodents	(EGF...)	EGF	Egf	25313	ncbigene_symbol	4	3	7
10116	Rattus norvegicus	Rodents	PHOX	PHOX	Cyba	79129	ncbigene_synonym	4	3	7
10116	Rattus norvegicus	Rodents	INOS	INOS	Nos2	24599	ncbigene_synonym	4	3	7
10116	Rattus norvegicus	Rodents	GSK-3B	GSK3B	Gsk3b	84027	ncbigene_symbol	4	3	7
10116	Rattus norvegicus	Rodents	MPP+	MPP	Mpz	24564	ncbigene_synonym	4	3	7
10116	Rattus norvegicus	Rodents	B-Catenin	CTNNB1	Ctnnb1	84353	ncbigene_symbol	4	3	7
10090	Mus musculus	Rodents	Wnt1	WNT1	Wnt1	22408	ncbigene_symbol	3	4	7
10090	Mus musculus	Rodents	(EGF...)	EGF	Egf	13645	ncbigene_symbol	3	4	7
10090	Mus musculus	Rodents	INOS	INOS	Nos2	18126	ncbigene_synonym	3	4	7
10090	Mus musculus	Rodents	GSK-3B	GSK-3B	Gsk3b	56637	ncbigene_synonym	3	4	7
10090	Mus musculus	Rodents	MPP+	MPP	Mpz	17528	ncbigene_synonym	3	4	7
10090	Mus musculus	Rodents	B-Catenin	CTNNB1	Ctnnb1	12387	ncbigene_symbol	3	4	7
10090	Mus musculus	Rodents	.D2R	D2R	Drd2	13489	ncbigene_synonym	3	4	7
8355	Xenopus laevis	Vertebrates	Wnt1	WNT1	wnt1.L	373578	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	Wnt1	WNT1	wnt1.S	108709815	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	INOS	INOS	isyna1.S	379227	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	INOS	INOS	isyna1.L	446618	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	GSK-3B	GSK3B	gsk3b.L	399097	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	GSK-3B	GSK3B	gsk3b.S	779056	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	MPP+	MPP	mpz.S	100037196	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	B-Catenin	B-CATENIN	ctnnb1.S	380441	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	B-Catenin	B-CATENIN	ctnnb1.L	399274	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	.D2R	D2R	drd2.L	378584	ncbigene_synonym	NA	11	6
8355	Xenopus laevis	Vertebrates	.D2R	D2R	drd2.S	378597	ncbigene_synonym	NA	11	6
