word	mesh	match	name	chebi
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
Glucose	NA	Glucose	aldehydo-D-glucose	chebi:42758
PPP	NA	PPP	L-prolyl-L-prolyl-L-proline	chebi:73647
Glycine	NA	glycine	2-azaniumylacetate	chebi:57305
Serine	NA	Serine	L-serine	chebi:17115
Lactate	NA	lactate	lactate	chebi:24996
FAS	NA	FAS	ammonium iron(2+) sulfate--water (1/6)	chebi:76181
Lactate	NA	lactate	lactate	chebi:24996
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Malate	NA	Malate	(2S)-2-hydroxybutanedioic acid	chebi:30797
Asparagine	NA	ASPARAGINE	L-asparagine	chebi:17196
