word	source	identifier
Phenylalanine	MESH	C119108
Cinnamic	MESH	C029010
C3H Caffeic COMT Ferulic	MESH	C004999
p-Coumaric acid	MESH	C032171
Feruloyl-CoA	MESH	C119167
p-coumaraldehyde	MESH	C117045
alcohol	MESH	D000431
4-Coumaroyl-CoA	MESH	C058644
Malonyl-CoA	MESH	D008316
Acetyl CoA	MESH	D000105
Pyruvate	MESH	D011773
Fatty acid	MESH	D005227
Naringenin	MESH	C005273
chalcone	MESH	D047188
CHI	MESH	C084533
caffeoyl-CoA	MESH	C058645
CCOA-OMT	MESH	C060706
coniferyl	MESH	C010559
Conifefaldehyde		
feruloyl	MESH	C119167
Hexadecanoic	MESH	D019308
16-Hydroxy  acid	MESH	C022870
palmitic acid	MESH	D019308
Hexadecanoyl	MESH	D010171
5-OH Conifefaldehyde	MESH	C031356
F3H	MESH	D006859
F3H	MESH	D006859
16-Feruloyloxy	MESH	C433557
palmitate	MESH	D010168
Sinapyl	MESH	C533261
Dihydroflavanol	MESH	C547089
Leucoanthocyanins		
Sinapaldehyde	MESH	C075386
fatty acidPacid	MESH	D005227
fatty acids	MESH	D005227
Hydroxy fatty acid	MESH	D005227
Polyhydroxy		
Dicarboxylic	MESH	D003998
BAN	MESH	C117765
Anthocyanidins	MESH	D000872
Procyanidins Epicatechin	MESH	C017674
Hydroxy	MESH	D006880
Proanthocyanidins	MESH	D044945
Anthocyanins	MESH	D000872
Polyhydroxy fatty acid	MESH	D005227
Suberin	MESH	C065875
