word	mesh	match	name	chebi
Agmatine	mesh:D000376	Agmatine	agmatine	chebi:17431
Arg	mesh:D001120	Arginine	arginine	chebi:29016
Creatine	mesh:D003401	Creatine	creatine	chebi:16919
Fumarate	mesh:D005650	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Purine	mesh:D011687	Purines	purines	chebi:26401
Pyruvate	mesh:D011773	NA	NA	NA
Ser	mesh:D012694	Serine	L-serine	chebi:17115
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
succinate	mesh:D013386	Succinates	succinate	chebi:26806
Trp	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
Glu	mesh:D018698	NA	NA	NA
