organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
7227	Drosophila melanogaster	Invertebrates	Shc	SHC	Shc	44052	ncbigene_symbol	5	14
7227	Drosophila melanogaster	Invertebrates	Shc	SHC	Shc	44052	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Gqa/11	GQA	Galphaq	36384	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Gqa	GQA	Galphaq	36384	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	socs	SOCS	Socs16D	32760	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	socs	SOCS	Socs36E	35085	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	socs	SOCS	Socs44A	35786	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	IRS	IRS	IRSp53	39258	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	IRS	IRS	IleRS	45785	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	IRS	IRS	chico	64880	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ikkb	IKKB	IKKbeta	44432	ncbigene_symbol	5	14
7227	Drosophila melanogaster	Invertebrates	Ikkb	IKKB	IKKbeta	44432	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	NFKB	NFKB	Dif	35045	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	NFKB	NFKB	dl	35047	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	NFKB	NFKB	Rel	41087	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K21B	33203	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K59F	37733	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K68D	39329	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K92E	42446	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	AP-1	AP-1	AP-1gamma	31842	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	AP-1	AP-1	Jra	36057	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	AP-1	AP-1	kay	3772082	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	JNK	JNK	bsk	44801	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Fos	FOS	kay	3772082	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Fos/Jun	FOS	kay	3772082	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Fos/Jun	JUN	Jra	36057	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Jun	JUN	Jra	36057	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	MAPK	MKP-4	32963	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	MAPK	p38b	34780	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	MAPK	rl	3354888	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	RAS	ras	43873	ncbigene_symbol	5	14
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	RAS	Ras64B	38494	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	RAS	Ras85D	41140	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras/MAPK	RAS	ras	43873	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	MAPK	MAPK	MKP-4	32963	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	MAPK	MAPK	p38b	34780	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	MAPK	MAPK	rl	3354888	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	ras	43873	ncbigene_symbol	5	14
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	Ras64B	38494	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	Ras85D	41140	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	ras	43873	ncbigene_synonym	5	14
7227	Drosophila melanogaster	Invertebrates	Akt	AKT	Akt	41957	ncbigene_symbol	5	14
7227	Drosophila melanogaster	Invertebrates	Akt	AKT	Akt	41957	ncbigene_synonym	5	14
9606	Homo sapiens	Primates	Shc	SHC	SHC1	6464	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	Shc	SHC	SHC1	6464	famplex_relations	4	14
9606	Homo sapiens	Primates	Shc	SHC	SHC2	25759	famplex_relations	4	14
9606	Homo sapiens	Primates	Shc	SHC	SHC3	53358	famplex_relations	4	14
9606	Homo sapiens	Primates	Shc	SHC	SHC4	399694	famplex_relations	4	14
9606	Homo sapiens	Primates	Gqa/11	GQA	GNAQ	2776	famplex_relations	4	14
9606	Homo sapiens	Primates	Gqa/11	GQA	GNA11	2767	famplex_relations	4	14
9606	Homo sapiens	Primates	Gqa/11	GQA	GNA14	9630	famplex_relations	4	14
9606	Homo sapiens	Primates	Gqa/11	GQA	GNA15	2769	famplex_relations	4	14
9606	Homo sapiens	Primates	Gqa	GQA	GNAQ	2776	famplex_relations	4	14
9606	Homo sapiens	Primates	Gqa	GQA	GNA11	2767	famplex_relations	4	14
9606	Homo sapiens	Primates	Gqa	GQA	GNA14	9630	famplex_relations	4	14
9606	Homo sapiens	Primates	Gqa	GQA	GNA15	2769	famplex_relations	4	14
9606	Homo sapiens	Primates	socs	SOCS	CISH	1154	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	IRS	IRS	IARS1	3376	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	IRS	IRS	IRS1	3667	famplex_relations	4	14
9606	Homo sapiens	Primates	IRS	IRS	IRS2	8660	famplex_relations	4	14
9606	Homo sapiens	Primates	IRS	IRS	IRS4	8471	famplex_relations	4	14
9606	Homo sapiens	Primates	Ikkb	IKKB	IKBKB	3551	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	NFKB	NFKB	NFKB1	4790	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	NFKB	NFKB	RELA	5970	famplex_relations	4	14
9606	Homo sapiens	Primates	NFKB	NFKB	RELB	5971	famplex_relations	4	14
9606	Homo sapiens	Primates	NFKB	NFKB	REL	5966	famplex_relations	4	14
9606	Homo sapiens	Primates	NFKB	NFKB	NFKB1	4790	famplex_relations	4	14
9606	Homo sapiens	Primates	NFKB	NFKB	NFKB2	4791	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CA	5290	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CB	5291	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CD	5293	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CG	5294	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CA	5290	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CB	5291	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CD	5293	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CG	5294	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R3	8503	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R4	30849	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R5	23533	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R6	146850	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R1	5295	famplex_relations	4	14
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R2	5296	famplex_relations	4	14
9606	Homo sapiens	Primates	AP-1	AP-1	FOS	2353	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	AP-1	AP-1	FOSB	2354	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	AP-1	AP-1	JUN	3725	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	AP-1	AP-1	JUNB	3726	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	AP-1	AP-1	JUND	3727	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	JNK	JNK	MAPK8	5599	ncbigene_synonym	4	14
9606	Homo sapiens	Primates	JNK	JNK	MAPK8	5599	famplex_relations	4	14
9606	Homo sapiens	Primates	JNK	JNK	MAPK9	5601	famplex_relations	4	14
9606	Homo sapiens	Primates	JNK	JNK	MAPK10	5602	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos	FOS	FOS	2353	ncbigene_symbol	4	14
9606	Homo sapiens	Primates	Fos	FOS	FOS	2353	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos	FOS	FOSB	2354	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos	FOS	FOSL1	8061	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos	FOS	FOSL2	2355	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos/Jun	FOS	FOS	2353	ncbigene_symbol	4	14
9606	Homo sapiens	Primates	Fos/Jun	FOS	FOS	2353	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos/Jun	FOS	FOSB	2354	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos/Jun	FOS	FOSL1	8061	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos/Jun	FOS	FOSL2	2355	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos/Jun	JUN	JUN	3725	ncbigene_symbol	4	14
9606	Homo sapiens	Primates	Fos/Jun	JUN	JUN	3725	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos/Jun	JUN	JUNB	3726	famplex_relations	4	14
9606	Homo sapiens	Primates	Fos/Jun	JUN	JUND	3727	famplex_relations	4	14
9606	Homo sapiens	Primates	Jun	JUN	JUN	3725	ncbigene_symbol	4	14
9606	Homo sapiens	Primates	Jun	JUN	JUN	3725	famplex_relations	4	14
9606	Homo sapiens	Primates	Jun	JUN	JUNB	3726	famplex_relations	4	14
9606	Homo sapiens	Primates	Jun	JUN	JUND	3727	famplex_relations	4	14
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK1	5594	famplex_relations	4	14
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK3	5595	famplex_relations	4	14
9606	Homo sapiens	Primates	Ras/MAPK	MAPK	MAPK11	5600	famplex_relations	4	14
