word	mesh	match	name	chebi
Makaluvic acids	mesh:C103460	NA	NA	NA
Isobatzellines	mesh:C461760	NA	NA	NA
Makaluvamines	mesh:C428188	NA	NA	NA
Tryptamine	mesh:C030820	tryptamine	tryptamine	chebi:16765
Damirones	mesh:C100475	NA	NA	NA
Tryptophan	NA	NA	NA	NA
PAH	mesh:D010130	p-Aminohippuric Acid	p-aminohippuric acid	chebi:104011
Phenylalaine	NA	NA	NA	NA
Tyramine	mesh:D014439	Tyramine	tyramine	chebi:15760
Sulfur	mesh:D013455	Sulfur	polysulfur	chebi:17909
Br	mesh:C068746	NA	NA	NA
Discorhabdin B	mesh:C573536	NA	NA	NA
Makaluvamine F	mesh:C414062	NA	NA	NA
Tsitsikammamines	mesh:C508209	NA	NA	NA
Makaluvamine D	mesh:C428188	NA	NA	NA
Discorhabdin C	mesh:C471812	NA	NA	NA
