word	mesh	match	name	chebi
Acyl-CoAs	mesh:D000214	NA	NA	NA
Acyl-CoAs  Fatty acid	mesh:D000214	NA	NA	NA
Acyl-Carnitines	mesh:D002331	NA	NA	NA
MC Fatty Acyl-Carnitines	mesh:D000214	NA	NA	NA
Carnitine	mesh:D002331	NA	NA	NA
MC Fatty Acyl	mesh:D000214	NA	NA	NA
Carnitines	mesh:D002331	NA	NA	NA
acylcarnitine	mesh:C116917	NA	NA	NA
acyl-CoA	mesh:D000214	NA	NA	NA
MC acyl-CoA	mesh:D000214	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
