word	mesh	match	name	chebi
4-amino-butyraldehyde	mesh:C018475	NA	NA	NA
agmatine	mesh:D000376	Agmatine	agmatine	chebi:17431
4-AMINOBUTYRATE	mesh:D000613	NA	NA	NA
4-aminobutyrate	mesh:D000613	NA	NA	NA
arginine	mesh:D001120	Arginine	arginine	chebi:29016
L-arginine	mesh:D001120	Arginine	arginine	chebi:29016
FLAVIN-CONTAINING	mesh:D005415	Flavins	flavin	chebi:30527
putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Succinate semialdehyde	mesh:D013386	Succinates	succinate	chebi:26806
L-glutamate	mesh:D018698	NA	NA	NA
