word	mesh	match	name	chebi
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
Dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
Tyrosine	NA	NA	NA	NA
Tyr	mesh:C042696	NA	NA	NA
Tryptophan	NA	NA	NA	NA
Trp	mesh:C509690	NA	NA	NA
Tyramine	mesh:D014439	Tyramine	tyramine	chebi:15760
5-Hydroxytryptophan	NA	NA	NA	NA
5-HTP	mesh:C079290	NA	NA	NA
Octopamine	mesh:D009655	Octopamine	octopamine	chebi:17134
L-DOPA	mesh:D007980	Levodopa	L-dopa	chebi:15765
N-Acetyltyramine	mesh:C054479	N-acetyltyramine	N-acetyltyramine	chebi:125610
5-Hydroxytryptamine	mesh:D012701	Serotonin	serotonin	chebi:28790
5-HT	mesh:D012701	Serotonin	serotonin	chebi:28790
N-Acetylserotonin	mesh:C006389	N-acetylserotonin	N-acetylserotonin	chebi:17697
5-Hydroxyindole	mesh:C026785	NA	NA	NA
3-acetic acid	mesh:D019342	NA	NA	NA
5-HIAA	mesh:D006897	Hydroxyindoleacetic Acid	(5-hydroxyindol-3-yl)acetic acid	chebi:27823
Nac-5-HT	mesh:D012701	Serotonin	serotonin	chebi:28790
N-Acetyldopamine	mesh:C006374	NA	NA	NA
3,4-Dihydroxy	mesh:C063423	NA	NA	NA
phenylacetic acid	mesh:C025136	NA	NA	NA
DOPAC	mesh:D015102	3,4-Dihydroxyphenylacetic Acid	(3,4-dihydroxyphenyl)acetic acid	chebi:41941
