word	mesh	match	name	chebi
FPP	mesh:C039834	NA	NA	NA
Sesquiterpenes	mesh:D012717	Sesquiterpenes	sesquiterpene	chebi:35189
B-ionone	mesh:D045792	NA	NA	NA
B-ionone	mesh:D045792	NA	NA	NA
CmCCDI	mesh:D003476	curium atom	Curium	chebi:33390
CmCCDI	mesh:D003476	curium atom	Curium	chebi:33390
Pyruvate	mesh:D011773	NA	NA	NA
DMAPP	mesh:C043060	NA	NA	NA
(+)-Limonene	mesh:C008281	NA	NA	NA
lycopene	mesh:C015329	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
CmLCYE	mesh:D003476	curium atom	Curium	chebi:33390
Zeaxanthin	mesh:D065146	NA	NA	NA
CmLCYB CmLCYB	mesh:D003476	curium atom	Curium	chebi:33390
B-carotene a-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Pentose phosphate	mesh:D010429	Pentoses	pentose	chebi:25901
Lutein	mesh:D014975	Lutein	lutein	chebi:28838
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
o-carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
Phenylpropanoid	mesh:C520402	NA	NA	NA
4-coumaroyl-CoA malonyl-CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
CHI	mesh:C084533	NA	NA	NA
CmF3H	mesh:D003476	curium atom	Curium	chebi:33390
F35H	mesh:C533290	NA	NA	NA
Naringenin	mesh:C005273	NA	NA	NA
Eriodictyol X+5OH Eriodictyol	mesh:C007619	NA	NA	NA
CmF3H	mesh:D003476	curium atom	Curium	chebi:33390
CmF3H	mesh:D003476	curium atom	Curium	chebi:33390
CmF3H	mesh:D003476	curium atom	Curium	chebi:33390
Pelargonidin	mesh:C066957	NA	NA	NA
DHQ	mesh:C524665	NA	NA	NA
Leucopelargonidin Leucocyanidin	mesh:C001532	NA	NA	NA
Cyanidin	mesh:C017154	NA	NA	NA
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
F35H	mesh:C533290	NA	NA	NA
DHM	mesh:C047248	NA	NA	NA
Leucodelphinidin	mesh:C031451	NA	NA	NA
Delphinidin	mesh:C017185	NA	NA	NA
