word	mesh	match	name	chebi
ARS853	mesh:C048963	NA	NA	NA
ODP	mesh:C412903	NA	NA	NA
GDC0941	mesh:C532162	NA	NA	NA
OTP	mesh:C020947	NA	NA	NA
Selumetinib	mesh:C517975	selumetinib	AZD 6244	chebi:90227
AZD6244	mesh:C517975	selumetinib	AZD 6244	chebi:90227
BEZ235	mesh:C531198	dactolisib	dactolisib	chebi:71952
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
Citrate	mesh:C102006	NA	NA	NA
Rapamycin	mesh:D020123	Sirolimus	sirolimus	chebi:9168
AZD5483	mesh:C009217	NA	NA	NA
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
