word	mesh	match	name	chebi
cholesterol	NA	cholesterol	cholesterol	chebi:16113
pregnenolone	NA	pregnenolone	pregnenolone	chebi:16581
hydroxysteroid	NA	Hydroxysteroid	NA	chebi:35350
progesterone	NA	progesterone	progesterone	chebi:17026
dehydroepiandrosterone	NA	Dehydroepiandrosterone	3beta-hydroxyandrost-5-en-17-one	chebi:28689
11-deoxycorticosterone	NA	11-Deoxycorticosterone	21-hydroxyprogesterone	chebi:16973
11-deoxycortisol	NA	11-deoxycortisol	11-deoxycortisol	chebi:28324
corticosterone	NA	corticosterone	corticosterone	chebi:16827
aldosterone	NA	aldosterone	aldosterone	chebi:27584
aldosterone	NA	aldosterone	aldosterone	chebi:27584
cortisol	NA	cortisol	cortisol	chebi:17650
androstenedione	NA	Androstenedione	androst-4-ene-3,17-dione	chebi:16422
hydroxysteroid	NA	Hydroxysteroid	NA	chebi:35350
testosterone	NA	testosterone	testosterone	chebi:17347
