word	mesh	match	name	chebi
Divinyl protochlorophyllide	mesh:C020301	NA	NA	NA
Hydroxymethylbilane	mesh:C024393	NA	NA	NA
Mg-protoporphyrin	mesh:C039629	NA	NA	NA
Biliverdin	mesh:D001664	Biliverdine	biliverdin	chebi:17033
Coproporphyrinogen	mesh:D003305	Coproporphyrinogens	coproporphyrinogen	chebi:15438
Cys	mesh:D003545	Cysteine	cysteine	chebi:15356
glycine	mesh:D005998	Glycine	glycine	chebi:15428
Gly	mesh:D005998	Glycine	glycine	chebi:15428
3-P-glycolate	mesh:D006016	NA	NA	NA
glyoxylate	mesh:D006038	Glyoxylates	glyoxylates	chebi:51704
malate	mesh:D008293	Malates	malate	chebi:25115
Monovinyl protochlorophyllide	mesh:D011521	Protochlorophyllide	protochlorophyllide	chebi:16673
Fe-protoporphyrin	mesh:D011524	Protoporphyrins	protoporphyrins	chebi:26361
Protoporphyrin	mesh:D011524	Protoporphyrins	protoporphyrins	chebi:26361
serine	mesh:D012694	Serine	L-serine	chebi:17115
Uroporphyrinogen	mesh:D014577	Uroporphyrinogens	uroporphyrinogen	chebi:27258
Glutamate	mesh:D018698	NA	NA	NA
glutamate	mesh:D018698	NA	NA	NA
