word	mesh	match	name	chebi
protoporphyrin	mesh:D011524	Protoporphyrins	protoporphyrins	chebi:26361
glutamate	NA	NA	NA	NA
mevalonate	mesh:D008798	NA	NA	NA
cytosolic isoprenoide	mesh:C508048	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
Cys	mesh:C046557	NA	NA	NA
carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
pentose phosphate	mesh:D010429	Pentoses	pentose	chebi:25901
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
NH	mesh:D000641	Ammonia	ammonia	chebi:16134
porphyrin	mesh:D011166	Porphyrins	porphyrins	chebi:26214
Pyr	mesh:C559943	NA	NA	NA
GA3P	mesh:C088346	NA	NA	NA
B carotene	mesh:D002338	Carotenoids	carotenoid	chebi:23044
