word	mesh	match	name	chebi
Dihydropteroate	mesh:C000978	7,8-dihydropteroic acid	dihydropteroate	chebi:4581
dihydropteroate	mesh:C000978	7,8-dihydropteroic acid	dihydropteroate	chebi:4581
dihydrofolate	mesh:C010920	NA	NA	NA
Molybdopterin	mesh:C022261	NA	NA	NA
Folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
folate	mesh:D005492	Folic Acid	folic acid	chebi:27470
Methane	mesh:D008697	Methane	methane	chebi:16183
Phenylalanine	mesh:D010649	Phenylalanine	phenylalanine	chebi:28044
phosphate	mesh:D010710	NA	NA	NA
Purine	mesh:D011687	Purines	purines	chebi:26401
Sulfonamide	mesh:D013449	Sulfonamides	sulfonamide	chebi:35358
Trimethoprim	mesh:D014295	Trimethoprim	trimethoprim	chebi:45924
para-aminobenzoate	mesh:D062366	NA	NA	NA
