word	mesh	match	name	chebi
Methionine	mesh:D008715	NA	NA	NA
Fru-6-P Glu-6-P Glu	mesh:C062641	NA	NA	NA
acyl-CoA	mesh:D000214	NA	NA	NA
DHAP	mesh:C017202	NA	NA	NA
1,3-bP-G+3-P-G	mesh:D010695	Phlorhizin	phlorizin	chebi:8113
2-P-G PEP PYROAA	mesh:C073248	NA	NA	NA
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
acyl DHAP	mesh:C017202	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
TAG	mesh:C069631	NA	NA	NA
Acetoacatyl-CaA	mesh:D002118	Calcium	calcium atom	chebi:22984
Ergasterol	NA	NA	NA	NA
Episterol	mesh:C060242	episterol	episterol	chebi:23929
Phosphatidic Acid	mesh:D010712	Phosphatidic Acids	phosphatidic acid	chebi:16337
Squalene	mesh:D013185	Squalene	squalene	chebi:15440
Squalene epoxide	mesh:C002821	NA	NA	NA
Lanosterol	mesh:D007810	Lanosterol	lanosterol	chebi:16521
4-methyl-fecosterol	mesh:C039241	fecosterol	fecosterol	chebi:17038
Fecosterol	mesh:C039241	fecosterol	fecosterol	chebi:17038
CDP	mesh:D003565	Cytidine Diphosphate	CDP	chebi:17239
C182-COA	mesh:C476084	NA	NA	NA
Zymosterol	mesh:C015582	NA	NA	NA
methyl	mesh:C031105	NA	NA	NA
zymosterol zymosterol	mesh:C015582	NA	NA	NA
8,14,24-trienol	mesh:C100324	NA	NA	NA
