word	mesh	match	name	chebi
Mannose	mesh:D008358	Mannose	D-mannopyranose	chebi:4208
Galactose	mesh:D005690	Galactose	galactose	chebi:28260
Quinic acid	mesh:D011801	NA	NA	NA
Chlorogenic acid	mesh:D002726	Chlorogenic Acid	chlorogenic acid	chebi:16112
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
Sucrose	mesh:D013395	Sucrose	sucrose	chebi:17992
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Shikimic acid	mesh:D012765	NA	NA	NA
Phenylalanine	mesh:C119108	Leu-Phe	leucyl-phenylalanine	chebi:73585
Cinnamic acid	mesh:C029010	NA	NA	NA
Lyxose	mesh:C043333	lyxose	lyxose	chebi:25097
Glucose6-P	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Inositol	mesh:D007294	Inositol	myo-inositol	chebi:17268
Serine	mesh:C047902	NA	NA	NA
Fructose6-P	mesh:D005632	Fructose	fructose	chebi:28757
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Leucine	mesh:C038361	NA	NA	NA
Alanine	mesh:D000409	Alanine	alanine	chebi:16449
Threonine	mesh:C061951	Gly-Thr	glycyl-threonine	chebi:73920
Isoleucine	mesh:C043801	NA	NA	NA
Pyruvic acid	mesh:D019289	NA	NA	NA
Valine	mesh:C521924	NA	NA	NA
Citric acid	mesh:D019343	NA	NA	NA
Glutamine	mesh:C578860	Arg-Gln	arginyl-glutamine	chebi:73813
Oxalic acid	mesh:D019815	NA	NA	NA
Aconitic acid	mesh:D000156	Aconitic Acid	aconitic acid	chebi:22211
Aspartate	NA	NA	NA	NA
Malic acid	mesh:C030298	NA	NA	NA
Isocitric acid	mesh:C034219	NA	NA	NA
Asparagine	mesh:C050801	NA	NA	NA
TCA	mesh:C000589078	NA	NA	NA
Fumaric acid	mesh:C032005	NA	NA	NA
ketoglutaric acid	mesh:D007656	NA	NA	NA
Glutamate	NA	NA	NA	NA
Proline	mesh:C489032	Ile-Pro-Pro	isoleucyl-prolyl-proline	chebi:158716
Succinic acid	mesh:D019802	Succinic Acid	succinic acid	chebi:15741
Putrescine	mesh:D011700	Putrescine	putrescine	chebi:17148
