word	source	identifier
Acetyl-CoA	MESH	D000105
Glyceraldehyde 3-phosphate	MESH	D005986
Pyruvate	MESH	D011773
Acetoacetyl-CoA	MESH	C010667
l-deoxy-D-xylulose 5-phosphate	MESH	C022219
3-Hydroxy-3-methylglutaryl-CoA	MESH	C008047
2-C-methyl-D-erythritol 4-phosphate	MESH	C114232
Mevalonate	MESH	D008798
4-(Cytidine S-diphosphate)-2-C-methyl-D-erythntol	MESH	D003565
Mevalonate phosphate	MESH	C045038
2-phospho-4-(Cytidine S-diphosphate)-2-C- methyl	MESH	D003565
Mevalonate diphosphate	MESH	C046285
2-C-Methyl-D-erythritol 2,4-cyclodiphosphate	MESH	C443879
l-Hydroxy-2-methyl-2-butenyl 4-diphosphate	MESH	C467061
Dimethylallyl	MESH	C043060
diphosphate	MESH	D011756
Isopentenyl	MESH	C004809
Geranyl pyrophosphate	MESH	C015234
Farnesyl diphosphate	MESH	C004808
Geranylgeranyl pyrophosphate	MESH	C002963
Squalene	MESH	D013185
2,3-oxidosqualene	MESH	C002821
Dammarenediol-Il B-amyrin	MESH	C106188
Cycloartenol Lanosterol Lupeol	MESH	C100089
Protopanxadiol		
Oleanolic acid	MESH	D009828
Phytosterol	MESH	D010840
Protopanaxatriol	MESH	C081552
Oleanane	MESH	C413246
saponin	MESH	D012503
