word	source	identifier
Glucose	MESH	D005947
Gluconate	MESH	D005942
2-Ketogluconate	MESH	C008229
PAZ321	MESH	C000598421
Acetyl CoA	MESH	D000105
Acetate	MESH	D000085
NADPH	MESH	D009249
2-Ketogluconate-6-P	MESH	C008229
Pentose	MESH	D010429
Phosphate	MESH	D010710
Glycerol-3-phosphate	MESH	C029620
PAJ194	MESH	D054398
2Keto-3-deory4-Phasphagluuconate	MESH	D007651
Py	MESH	C409814
PAOG07	MESH	C425023
TiAI	MESH	D014025
Enol	MESH	C405611
FBP	MESH	C504504
ATP	MESH	D000255
Triose phosphate	MESH	D014306
Phosphoglycerate	MESH	C008885
DHAP	MESH	C017202
Phosphoenelpyruvate		
NADIPpI	MESH	D007455
Pyruvate	MESH	D011773
Citrate	MESH	C102006
Aconitate	MESH	D000156
Isacitrate dehydregenane		
2-Ketoglutarate	MESH	C029743
Succinyl	MESH	C035687
PAA29	MESH	C067433
sn-Glycerol-3-P	MESH	C063388
Succinate	MESH	D013386
AcCoA	MESH	C059703
Fumarate	MESH	D005650
quinone	MESH	D011809
Glycerol	MESH	D005990
Glyoxylate	MESH	D006038
Isocitrate	MESH	D007523
NADH	MESH	D009243
Phoiphoenolpyruvabe carborylane		
Phorphoenelpyrvate		
