word	source	identifier
ADP	MESH	D000244
xylulose-5-P	MESH	D014996
glyceradehyde-3-P	MESH	D010695
NAD	MESH	D009243
NADH	MESH	D009243
pyruvate	MESH	D011773
NADPH	MESH	D009249
NADP	MESH	D009249
H	MESH	D006859
4ADP	MESH	D000244
2Acetate	MESH	D000085
4ATP	MESH	D000255
acetyl	MESH	C011632
acetyl-CoA acetaldenhyde ethanol	MESH	D000431
acetate	MESH	D000085
2ADP	MESH	C414437
2NADH	MESH	D009243
acetone+---acetoacetate	MESH	D000090
acetoacetyl-CoA	MESH	C010667
2Ethanol	MESH	D000431
2ATP	MESH	D000255
2NAD	MESH	D009243
3-hydroxybutyryl-CoA	MESH	C030372
crotonyl	MESH	C010701
4NADH	MESH	D009243
3ADP2P1	MESH	C414437
3ATP	MESH	D000255
Butanol	MESH	D000440
4NAD	MESH	D009243
ATP	MESH	D000255
butyrate	MESH	D002087
butyryl-P butyryl	MESH	C024343
butyraldenhyde		
butanol	MESH	D000440
