word	symbol	source	hgnc_symbol	entrez
IL-33	IL33	hgnc_symbol	IL33	90865
ST2	ST2	hgnc_alias_symbol	IL1RL1	9173
ST2	ST2	hgnc_alias_symbol	IL1RL1	9173
ST2	ST2	hgnc_alias_symbol	IL1RL1	9173
MyD88	MYD88	hgnc_symbol	MYD88	4615
IRAK-	IRAK	hgnc_alias_symbol	IRAK1	3654
IRAK-	IRAK	hgnc_alias_symbol	IRAK1	3654
TRAF-	TRAF	bioentities_symbol	TRAF1	7185
TRAF-	TRAF	bioentities_symbol	TRAF2	7186
TRAF-	TRAF	bioentities_symbol	TRAF3	7187
TRAF-	TRAF	bioentities_symbol	TRAF5	7188
TRAF-	TRAF	bioentities_symbol	TRAF6	7189
TRAF-	TRAF	bioentities_symbol	TRAF4	9618
TRAF-	TRAF	bioentities_symbol	TRAF7	84231
NF-KB	NFKB	bioentities_symbol	NFKB1	4790
NF-KB	NFKB	bioentities_symbol	NFKB2	4791
NF-KB	NFKB	bioentities_symbol	REL	5966
NF-KB	NFKB	bioentities_symbol	RELA	5970
NF-KB	NFKB	bioentities_symbol	RELB	5971
MAPK	MAPK	bioentities_symbol	MAPK14	1432
MAPK	MAPK	bioentities_symbol	MAPK3	5595
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK9	5601
MAPK	MAPK	bioentities_symbol	MAPK10	5602
AP-1	AP1	bioentities_symbol	FOS	2353
AP-1	AP1	bioentities_symbol	FOSB	2354
AP-1	AP1	bioentities_symbol	FOSL2	2355
AP-1	AP1	bioentities_symbol	JUN	3725
AP-1	AP1	bioentities_symbol	JUNB	3726
AP-1	AP1	bioentities_symbol	FOSL1	8061
AP-1	AP1	bioentities_symbol	JUND	3727
