word	symbol	source	hgnc_symbol	entrez
C3	C3	hgnc_symbol	C3	718
C1-INH	C1-INH	hgnc_alias_symbol	SERPING1	710
C4BP	C4BP	hgnc_prev_symbol	C4BPA	722
C3	C3	hgnc_symbol	C3	718
C4b	C4B	hgnc_symbol	C4B	721
C2	C2	hgnc_symbol	C2	717
C3b	C3b	hgnc_alias_symbol	C3	718
FH	FH	hgnc_symbol	FH	2271
C3b	C3b	hgnc_alias_symbol	C3	718
C5	C5	hgnc_symbol	C5	727
CR2	CR2	hgnc_symbol	CR2	1380
C5	C5	hgnc_symbol	C5	727
C5b	C5b	hgnc_alias_symbol	C5	727
C6	C6	hgnc_symbol	C6	729
C7	C7	hgnc_symbol	C7	730
C9	C9	hgnc_symbol	C9	735
ClqR/C3aR/	C3AR	hgnc_alias_symbol	C3AR1	719
C3aR/	C3AR	hgnc_alias_symbol	C3AR1	719
C5aR2	C5AR2	hgnc_symbol	C5AR2	27202
C5aR	C5AR	hgnc_alias_symbol	C5AR1	728
DAF	DAF	hgnc_prev_symbol	CD55	1604
CR2	CR2	hgnc_symbol	CR2	1380
MCP	MCP	hgnc_alias_symbol	CAPG	822
CD59-	CD59	hgnc_symbol	CD59	966
(CP)	CP	hgnc_symbol	CP	1356
