word	source	identifier
n-alkanes	MESH	D000473
dienes	MESH	C115804
methyl	MESH	C031105
alkanes	MESH	D000473
2meC	MESH	C577202
AGAPO01076		
AGAPO00877		
AGAP004784	MESH	C477804
AGAP005986	MESH	C477804
AGAPO05984		
AGAPO05985		
AGAPO04787		
AGAPO01097		
AGAP013094	MESH	C477804
AGAPO03195		
AGAPO03197		
AGAPO03196		
AGAP013219	MESH	C477804
AGAPO07264		
AGAPO05512		
AGAPO04372		
AGAPO03050		
Acetyl-CoA COA	MESH	C479798
AGAPO08468		
AGAP028049	MESH	C477804
Propionyl-CoA CoA	MESH	C009061
Propionyl-CoA	MESH	C009061
Fatty Acyl-CoA	MESH	D000214
Aldehydes	MESH	D000447
Hydrocarbons	MESH	D006838
