word	source	identifier
Sucrose	MESH	D013395
Fructose	MESH	D005632
Ascorbic acid	MESH	D001205
Ascorbate	MESH	D001205
Oxamic acid	MESH	D010072
Lactose	MESH	D007785
Glucose	MESH	D005947
Tartaric acid	MESH	C029768
Myo-inositol	MESH	C572459
Glucose-1-P	MESH	D005947
Glucose-6-P	MESH	D005947
Threonic acid	MESH	C011369
4-Pyridoxic acid	MESH	D011735
Phosphoglyceraldehyde	MESH	D005986
Tyrosine		
Glycine	MESH	D005998
3-Phosphoglycerate	MESH	C005156
Shikimic acid	MESH	D012765
Phosphoenolpyruvate	MESH	D010728
Phenylalanine	MESH	C119108
Fatty acid	MESH	D005227
Pyruvic acid	MESH	D019289
Aspartic acid	MESH	C403564
Linoleic acid Stearic acid	MESH	D013229
Acetyl-CoA	MESH	D000105
Lysine	MESH	C114808
Caffeic acid Ferulic acid	MESH	C004999
Palmitic acid	MESH	D019308
Linoleic acid	MESH	D008041
methyl ester	MESH	D004952
Flavanone Piceatannol	MESH	C041525
Oxalacetic acid	MESH	D062907
Citric acid	MESH	D019343
Malic acid	MESH	C030298
Aconitic acid	MESH	D000156
TSA	MESH	C070842
Maleic acid	MESH	C030272
Isocitric acid	MESH	C034219
Glutamic acid	MESH	C030030
Fumaric acid	MESH	C032005
ketoglutaric acid	MESH	D007656
Succinic acid	MESH	D019802
Glutathione	MESH	D005978
