word	source	identifier
Methionine	MESH	D008715
Cysteine-Glycine Glutathione	MESH	C031586
Glutathione	MESH	D005978
disulphide	MESH	C109673
cysteine Glycine	MESH	D003545
NADP	MESH	D009249
NADPH	MESH	D009249
H	MESH	D006859
pyrrole-2-carboxylic	MESH	C554881
t5-okoproline	MESH	C003268
Glutamate		
2-hydroxyvaleric acid	MESH	C469548
Glucose	MESH	D005947
Xanthine	MESH	D019820
Valine	MESH	C521924
Leucine	MESH	C038361
Serine	MESH	C047902
Indole-3-lactate	MESH	C024139
13-hydroxybutiric acid	MESH	C513342
Tryptophan		
Threonine	MESH	C061951
Pyruvate	MESH	D011773
Indole-3-acetate	MESH	C030374
IAsparagine		
Oxaloacetate	MESH	D010071
Fatty acid	MESH	D005227
TCA	MESH	C000589078
Glycerol-3-phoshate	MESH	D005990
IFA	MESH	C508230
Acylcamitine		
Citrate	MESH	C102006
LPC	MESH	C470482
Phenylethylamine	MESH	D010627
monostearin	MESH	C048159
Glycerol	MESH	D005990
