word	source	identifier
Erythrose-4-P	MESH	C073321
Ribulose-5-P	MESH	C100182
Acetate	MESH	D000085
Ethanol	MESH	D000431
FAD	MESH	D005182
Formate	MESH	D005561
Fructose-6-P	MESH	D005632
6-P-gluconate	MESH	D005942
Glucose	MESH	D005947
Glucose-6-P	MESH	D005947
Glyceraldehyde	MESH	D005985
Glyceraldehyde-3-P	MESH	D005985
Glyoxylate	MESH	D006038
Isocitrate	MESH	D007523
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Ribose-5-P	MESH	D012266
Succinate	MESH	D013386
Xylulose-5-P	MESH	D014996
Lactate	MESH	D019344
