word	source	identifier
Glucose	MESH	D005947
Glycerol	MESH	D005990
Fatty acid n-Alkanes	MESH	D000473
Acetate	MESH	D000085
alcohol	MESH	D000431
Glucose-6-P	MESH	D005947
Glycerol-3-P	MESH	D005990
Fatty acid	MESH	D005227
aldehyde	MESH	D000447
Ruruvic acid	MESH	D000596
DHAP	MESH	C017202
OAA Acetyl-CoA	MESH	C000588452
Manlonyl-CoA	MESH	C065987
Acyl-CoA	MESH	D000214
o-hydroxy Fatty acid	MESH	D005227
Acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
w-aldehyde Fatty acid	MESH	C001634
TCA	MESH	C000589078
Dicarboxylic acid	MESH	D003998
Alkanes FAEES Fatty alcohols	MESH	D000473
