word	source	identifier
3-Phosphoglycerate	MESH	C005156
gluconolactone	MESH	C010730
1,3-Biphosphoglycerate	MESH	C015891
2,3-Butanediol	MESH	C026978
Fructose-1,6-diphosphate	MESH	C029063
Gluconic acid	MESH	C030691
Ribulose-5	MESH	C100182
Acetaldehyde	MESH	D000079
Acetoin	MESH	D000093
Aconitate	MESH	D000156
Ethanol	MESH	D000431
Dihydroxyacetone	MESH	D004098
Fructose	MESH	D005632
gluconate	MESH	D005942
Glucose	MESH	D005947
Glyceraldehyde	MESH	D005985
Glycerol	MESH	D005990
Glycerol-3	MESH	D005990
Oxaloacetate	MESH	D010071
3-phosphate	MESH	D010710
7-phosphate	MESH	D010710
phosphate	MESH	D010710
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Ribose-5	MESH	D012266
Succinate	MESH	D013386
Acetic acid	MESH	D019342
