word	source	identifier
Fatty acids	MESH	D005227
Proline	MESH	C489032
Glutamine	MESH	C578860
Acetate	MESH	D000085
IsoCit	MESH	C113426
NAD	MESH	D009243
Iso	MESH	C080501
Pyr-5-carb Glutamate		
ketoglutarate	MESH	C029743
Pyruvate Ala	MESH	D011773
Alanine	MESH	D000409
citrate	MESH	C102006
ADP	MESH	D000244
ACH	MESH	C550937
NADH	MESH	D009243
TCA	MESH	C000589078
Acetyl Co-A	MESH	D000105
oxaloacetate	MESH	D010071
malate	MESH	D008293
fumarate	MESH	D005650
Pyruvate	MESH	D011773
succinate	MESH	D013386
ATP	MESH	D000255
PEP	MESH	C073248
2PG-+ 3PG-+1,3PG	MESH	D011453
DHAP	MESH	C017202
Gly-3-P	MESH	C070361
acetate	MESH	D000085
mannose	MESH	D008358
pentose-5-P+6-P-gluconolactone	MESH	C114004
Threonine	MESH	C061951
