word	source	identifier
Glucose	MESH	D005947
Inosine 5'-phosphate	MESH	D007292
Adenosine	MESH	D000241
Purine	MESH	D011687
Alanine	MESH	D000409
Glycerol 3-phosphate Dihydroxyacetone phosphate	MESH	D004099
Glutamine	MESH	C578860
Glutamate		
Indole	MESH	C030374
Phosphoenol-pyuvate	MESH	C015443
aspartate		
glutamate		
Phenylalanine	MESH	C119108
tyrosine		
tryptophan		
Tryptophan Tryptophan		
Pyruvate	MESH	D011773
Uric acid	MESH	D014527
GABA	MESH	D005680
Fatty acid	MESH	D005227
Tyrosine		
Palmitoyl	MESH	C032023
Dopamine	MESH	D004298
Fatty acids	MESH	D005227
Acetyl-CoA	MESH	D000105
Palmitic acid Linoleic acid	MESH	D019308
Carnitine	MESH	D002331
Sphingosine	MESH	D013110
Citrate	MESH	C102006
Oleic acid Arachidonic acid	MESH	D001095
Malate	MESH	D008293
carmitine		
2-oxoglutarate	MESH	C029743
Fumarate	MESH	D005650
2-Hydroxyglutarate	MESH	C019417
Acetylcholine	MESH	D000109
Palmitoylcarnitine	MESH	D010172
Succinyl-CoA	MESH	C012046
Succinate	MESH	D013386
Stearoylcarnitine		
Cysteine	MESH	D003545
Taurine	MESH	D013654
Glycerophosphocholine	MESH	C115178
