word	symbol	source	hgnc_symbol	entrez
Keap1/Nrf2/ERK	KEAP1	hgnc_symbol	KEAP1	9817
VEGF	VEGF	bioentities_symbol	PGF	5228
VEGF	VEGF	bioentities_symbol	VEGFA	7422
IRS1/PBK/Akt2	IRS1	hgnc_symbol	IRS1	3667
Keap1/Nrf2/ERK	ERK	bioentities_symbol	MAPK1	5594
VEGF	VEGF	bioentities_symbol	VEGFD	2277
MEK-1/2	MEK2	hgnc_alias_symbol	MAP2K2	5605
Akt	AKT	bioentities_symbol	AKT2	208
ADM	ADM	hgnc_symbol	ADM	133
IRS1/PBK/Akt2	AKT2	hgnc_symbol	AKT2	208
VEGF	VEGF	bioentities_symbol	VEGFB	7423
VEGF	VEGF	bioentities_symbol	VEGFC	7424
EPO	EPO	hgnc_symbol	EPO	2056
Keap1/Nrf2/ERK	ERK	bioentities_symbol	MAPK3	5595
IRS1/PBK/Akt2	PBK	hgnc_symbol	PBK	55872
VEGF-R	VEGFR	bioentities_symbol	FLT4	2324
VHL	VHL	hgnc_symbol	VHL	7428
HIF-1a	HIF-1alpha	hgnc_alias_symbol	HIF1A	3091
Akt	AKT	bioentities_symbol	AKT3	10000
Akt	AKT	bioentities_symbol	AKT1	207
ERK-1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
VEGF-R	VEGFR	bioentities_symbol	KDR	3791
EPO-R	EPOR	hgnc_symbol	EPOR	2057
VEGF-R	VEGFR	bioentities_symbol	FLT1	2321
Glut-1	GLUT1	hgnc_prev_symbol	SLC2A1	6513
