word	source	identifier
Glycerylphosphorylethanolamine	MESH	C002449
Succinyl-CoA	MESH	C012046
Acetoacetic acid	MESH	C016635
Arginine	MESH	D001120
Aspartic acid	MESH	D001224
Carbohydrate	MESH	D002241
Creatine Citrulline	MESH	D003401
FAD	MESH	D005182
Glutamine	MESH	D005973
Glycine	MESH	D005998
Histidine	MESH	D006639
Myoinositol	MESH	D007294
D-isocitrate	MESH	D007523
Lysine	MESH	D008239
Niacinamide	MESH	D009536
Oxaloacetate	MESH	D010071
Pipecolic acid	MESH	D010875
D-(+)-Pyroglutamic acid	MESH	D011761
Pyruvate	MESH	D011773
Riboflavin	MESH	D012256
Serine	MESH	D012694
Sphingolipids	MESH	D013107
Sphingosine	MESH	D013110
Succinate	MESH	D013386
Dimethylglycine Threonine	MESH	D013912
Threonine	MESH	D013912
Valine	MESH	D014633
Glutamate	MESH	D018698
