word	source	identifier
ATP	MESH	D000255
ADP	MESH	D000244
Phe	MESH	C026650
Tyr	MESH	C042696
Trp	MESH	C509690
Ala	MESH	C026593
Na	MESH	D012964
Arg	MESH	C076685
Fructose	MESH	D005632
Glu	MESH	C094686
FructoseP	MESH	D005632
NaH	MESH	D012964
Al	MESH	D000535
Glu dcarboxylate	MESH	C094686
H	MESH	D006859
3-phosphoglycerate	MESH	C005156
Cys	MESH	C046557
dicarboxylate	MESH	C004860
Leu	MESH	C038361
Pyruvate	MESH	D011773
acetyl-CoA	MESH	D000105
Ser	MESH	C530429
Lys	MESH	C026591
Onalacetate		
Acetyl	MESH	C011632
CoA	MESH	C065987
Oxalacetate		
TCA	MESH	C000589078
Asn	MESH	C528802
Pantothenate	MESH	D010205
vitamin B5	MESH	D025101
Fatty acids	MESH	D005227
Asp	MESH	C108952
fatty acid	MESH	D005227
Thr	MESH	C055175
Putrescine	MESH	D011700
spermidine	MESH	D013095
Fe	MESH	D007501
Mg	MESH	D008274
Menaguinol ubiquinol	MESH	C003741
propionate	MESH	D011422
Queosine		
Cu	MESH	D003300
Oxygen	MESH	D010100
amino acid	MESH	D000596
