word	source	identifier
dimethylsulfoniopropanoate		
dimethlysulfonioproprionate		
dimethylsulfoniopropionate	MESH	C068078
tetrahydrofolate	MESH	D013763
N-methyltetrahydrofolate	MESH	C005984
dimethyl sulfide	MESH	C004784
acrylate	MESH	D000179
3-(methylthio)propanoate	MESH	D011422
diphosphate	MESH	D011756
AMP	MESH	D000249
3-(methylthio)propionyl	MESH	C056479
3-methylmercaptopropionyl	MESH	C039620
FADH	MESH	C058805
3-(methylthio)acryloyl-CoA	MESH	C047011
methylthioacryloyl		
methanethiol	MESH	C005231
acetaldehyde	MESH	D000079
