word	source	identifier
D-glucosamine-6-phosphate	MESH	C001293
glucosamine-6-phosphate	MESH	C001293
N-acetylmannosamine	MESH	C002022
N-acetylglucosamine-6-phosphate	MESH	C010004
D-fructose-6-phosphate	MESH	C027618
fructose-6-phosphate	MESH	C027618
D-glucosamine 1-phosphate	MESH	C038515
glucosamine 1-phosphate	MESH	C038515
glucosamine1-phosphate	MESH	C038515
N-acetyl-D-glucosamine	MESH	D000117
glucosamine	MESH	D005944
1-phosphate	MESH	D010710
6-phosphate	MESH	D010710
phosphate	MESH	D010710
UDP	MESH	D014530
N-acetylneuraminic acid	MESH	D019158
