word	source	identifier
mannose	MESH	D008358
mannose-6-phosphate	MESH	C027693
Fructose	MESH	D005632
Mannose	MESH	D008358
dihydroryacetone		
DHAP	MESH	C017202
mannitolisortitol		
fructose	MESH	D005632
glucose	MESH	D005947
Pyruvate	MESH	D011773
Galactose	MESH	D005690
fructose-6 phosphate	MESH	C027618
pyruvate	MESH	D011773
galactonate		
Carbohydrate	MESH	D002241
6-diphosphate	MESH	D011756
1,3-diphohate phosphodnolpyruvate	MESH	C401229
Glucose	MESH	D005947
5-ahtydroglucitol	MESH	C068492
O-O	MESH	D013481
Glc-6-P	MESH	C089452
Fru-6-P O	MESH	C082485
DHAPI		
O 3-PGA	MESH	D011454
Ala	MESH	C026593
Cys	MESH	C046557
Gly	MESH	C070361
Thr	MESH	C055175
Ser	MESH	C530429
