word	source	identifier
Lactose	MESH	D007785
Glucose	MESH	D005947
D-Galactose-6P	MESH	D005690
D-Tagatose-6P	MESH	C030192
Ga3P	MESH	C043055
Lactate	MESH	D019344
acetyl	MESH	C011632
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
Acetaldehyde	MESH	D000079
Acetolactate	MESH	C006359
Acetoin	MESH	D000093
Ethanol	MESH	D000431
Acetyl	MESH	C011632
2,3-butandiol	MESH	C039620
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Isocitrate	MESH	D007523
Oxoglutarate	MESH	D007656
Succinate	MESH	D013386
Succinyl	MESH	C035687
ATP	MESH	D000255
