word	source	identifier
Mevalonate	MESH	D008798
squalene	MESH	D013185
2-acetyl-CoA	MESH	D000105
Allylamines	MESH	D000499
acetoacetyl-CoA	MESH	C010667
squalene epoxide	MESH	C002821
lanosterol	MESH	D007810
3-hydroxy-3-methylglutaryl-CoA	MESH	C008047
mevalonate	MESH	D008798
Azoles	MESH	D001393
4,4-dimethylcholesta-8,14,24-trienol	MESH	C100324
mevalonate 5-phosphate	MESH	C045038
mevalonate diphosphate	MESH	C046285
isopentenyl diphosphate	MESH	C004809
dimethylalyl diphosphate	MESH	D011756
geranyl diphosphate	MESH	C511282
4,4-dimethylzymosterol	MESH	C013499
fecosterol	MESH	C039241
episterol	MESH	C060242
ergosta-5,7,24(28)-trienol	MESH	C060242
farnesyl diphosphate	MESH	C004808
dolichol	MESH	D004286
ergosterol	MESH	D004875
Polyenes	MESH	D011090
Eburicol	MESH	C014520
methyl fecosterol	MESH	C039241
dienol	MESH	C114833
