word	source	identifier
Sucrose	MESH	D013395
Fructose	MESH	D005632
Glucose	MESH	D005947
Ribose	MESH	D012266
Fructose-6-P	MESH	D005632
Glucose-6-P	MESH	D005947
Fru-1,6-diP	MESH	C082485
Citric acid	MESH	D019343
2-PGA	MESH	C100008
Isocitric acid	MESH	C034219
3-HPP acid	MESH	C085216
Pyruvate	MESH	D011773
3-NA acid	MESH	C043348
Acetyl-CoA	MESH	D000105
Oxaloacetate	MESH	D010071
cis-Aconitate	MESH	C043607
Fumarate	MESH	D005650
TCA	MESH	C000589078
Aconitate	MESH	D000156
Succinate	MESH	D013386
2-KG acid	MESH	D020410
3-NPP acid	MESH	C474535
