word	symbol	source	hgnc_symbol	entrez
TRIM	TRIM	hgnc_alias_symbol	TRAT1	50852
PLC	PLC	bioentities_symbol	PLCZ1	89869
SNAP-25	SNAP-25	hgnc_alias_symbol	SNAP25	6616
NSF	NSF	hgnc_symbol	NSF	4905
PLC	PLC	bioentities_symbol	PLCB1	23236
MUNC13-1	Munc13-1	hgnc_alias_symbol	UNC13A	23025
PLC	PLC	bioentities_symbol	PLCD4	84812
P2X7	P2X7	hgnc_alias_symbol	P2RX7	5027
PKC	PKC	bioentities_symbol	PRKCQ	5588
PKC	PKC	bioentities_symbol	PRKCZ	5590
PKC	PKC	bioentities_symbol	PRKCH	5583
PKC	PKC	bioentities_symbol	PRKD3	23683
PLC	PLC	bioentities_symbol	PLCD3	113026
PLC	PLC	bioentities_symbol	PLCG1	5335
PLC	PLC	bioentities_symbol	PLCG2	5336
MARCKS	MARCKS	hgnc_symbol	MARCKS	4082
PKC	PKC	bioentities_symbol	PRKCI	5584
PKC	PKC	bioentities_symbol	PRKCA	5578
PKC	PKC	bioentities_symbol	PRKCB	5579
PLC	PLC	bioentities_symbol	PLCE1	51196
PLC	PLC	bioentities_symbol	PLCB2	5330
PLC	PLC	bioentities_symbol	PLCD1	5333
PLC	PLC	bioentities_symbol	PLCB4	5332
PLC	PLC	bioentities_symbol	PLCB3	5331
PKC	PKC	bioentities_symbol	PRKCD	5580
PKC	PKC	bioentities_symbol	PRKCG	5582
PKC	PKC	bioentities_symbol	PRKCE	5581
