word	source	identifier
NH	MESH	D000641
H,0 ADP ATP	MESH	D000244
NADH NAD Succinate	MESH	D009243
Cyanate	MESH	D003485
2-oxoglutarate	MESH	C029743
Glutamate		
Glutamine	MESH	C578860
Sulfate esters	MESH	D013431
Sulfate	MESH	D013431
esters	MESH	D004952
carnitine	MESH	D002331
choline	MESH	D002794
Pyruvate	MESH	D011773
L-alanine	MESH	D000409
Formate	MESH	D005561
NADP	MESH	D009249
poly-P+ADP	MESH	D000244
Cl+0	MESH	D002713
As(V) As(III)	MESH	D014639
VNADPH W NADPH	MESH	D009249
poly-P+AMP	MESH	C013211
Sulfur	MESH	D013455
poly-P+ATP	MESH	D000255
SO	MESH	C443440
Glucose	MESH	D005947
ADP	MESH	D000244
glucose	MESH	D005947
Fumarate	MESH	D005650
Amino acid	MESH	D000596
Fe	MESH	D007501
Succinate	MESH	D013386
Zn	MESH	D015032
Glycerol	MESH	D005990
Fatty acid	MESH	D005227
Iron	MESH	D007501
Succinyl-CoA	MESH	C012046
Oxalacetate		
TCA	MESH	C000589078
PHA -3-Hydroxybutyryl-CoA	MESH	C030372
Na	MESH	D012964
Acetyl-CoA	MESH	D000105
PHA	MESH	C568742
2-Oxoglutarate	MESH	C029743
Acetoacetyl	MESH	C010667
Citrate	MESH	C102006
Isocitrate	MESH	D007523
Acetate Acetyl-phosphate	MESH	C011632
Homoacetate		
Ca	MESH	D002118
Quinone	MESH	D011809
