word	source	identifier
Gallic acid Chlorogenic acid	MESH	D002726
Phenylalanine	MESH	C119108
P-Coumaric acid	MESH	C032171
4-Coumaryl-CoA -- Caffeic acid Ferulic acid	MESH	C004999
Phenylproanold		
Cinnamic acid Phenolic acids	MESH	C017616
Naringenin chalcone	MESH	C027329
CHI	MESH	C084533
Naringenin	MESH	C005273
Delphinidin-3-glucoside<<-Delphinidin-Leucodelphinidin Dihydrokaempferol	MESH	C494120
F3'5'H	MESH	C533290
Quercetin-3-glactoside	MESH	D011794
Dihydromyricetin Dihydroquercetin	MESH	C472036
Quercetin	MESH	D011794
Leucocyanidin	MESH	C001532
Quercetin-3-glucoside	MESH	C016527
Quercetin-3-rutinoside	MESH	D012431
Procyanidin	MESH	C017674
Catechin	MESH	D002392
Quercetin-3-rhamnoside	MESH	C534349
Cyanidin	MESH	C017154
Procyanidin B2	MESH	C479578
()-Epicatechin	MESH	D002392
Flavonoid-3-glycosides	MESH	D005419
Flavanols		
Cyanidin-3-glucoside	MESH	C114438
Cyanidin-3-rutinoside	MESH	C428983
Flavonoid	MESH	D005419
