word	source	identifier
Phenylalanine	MESH	C119108
Cinnamic acid	MESH	C029010
p-coumaric acid	MESH	C032171
Caffeic acid	MESH	D002109
Ferulic acid	MESH	C004999
P-coumaryl C3H	MESH	C502573
Caffeoyl	MESH	C058645
p-coumaryl-CoA	MESH	C495469
Caffeoyl-CoA	MESH	C058645
Feruloyl	MESH	C119167
quinate	MESH	D011801
coumaraldehyde	MESH	C117045
Caffeyl aldehyde	MESH	D000447
Coniferaldehyde	MESH	C075384
coumaryl	MESH	C502573
Caffeyl alcohol	MESH	D000431
Coniferyl alcohol	MESH	C010559
alcohol	MESH	D000431
hydroxyphenyl	MESH	C497826
Gualacyl lignin	MESH	D008031
