word	source	identifier
GlcNAC	MESH	C086501
GlcNAc	MESH	C097320
Acetate	MESH	D000085
N-acetylglucosamine	MESH	C014088
N-acetylglucosamine-6-phosphate	MESH	C010004
GlcNAc6P	MESH	C041162
N-acetyl-D-glucosamine-6-phosphate	MESH	D000117
glucosamine-6-phosphate	MESH	C001293
disaccharide	MESH	D004187
monoacetylchitobiose-6-phosphate	MESH	D010710
tyrosine		
p-hydroxyphenylacetate	MESH	C026245
N-acetyl-D-glucosamine	MESH	D000117
TYR	MESH	C024558
Diacetylchitobiose-6-phosphate	MESH	C010913
GlcN	MESH	C517973
D-glucosamine	MESH	D005944
D-glucosamine-6-phosphate	MESH	C001293
D-fructofuranose-6-phosphate	MESH	C052127
Glu	MESH	C094686
L-glutamate		
3-(4-Hydroxyphenyl)pyruvate	MESH	D011773
Tyrosine		
L-DOPA	MESH	D007980
L-3,4-dihydroxyphenylalanine	MESH	D007980
Nitrogen	MESH	D009584
