word	symbol	source	hgnc_symbol	entrez
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK10	5602
Nfat	NFAT	bioentities_symbol	NFATC4	4776
Ret	RET	hgnc_symbol	RET	5979
MAPK	MAPK	bioentities_symbol	MAPK9	5601
MAPK	MAPK	bioentities_symbol	MAPK3	5595
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK11	5600
Vegf	VEGF	bioentities_symbol	VEGFD	2277
Nfat	NFAT	bioentities_symbol	NFATC3	4775
ADD2	ADD2	hgnc_symbol	ADD2	119
Ap1	AP1	bioentities_symbol	FOS	2353
Ap1	AP1	bioentities_symbol	FOSB	2354
Creb	CREB	bioentities_symbol	CREB3L2	64764
Creb	CREB	bioentities_symbol	CREB5	9586
CXCL13-	CXCL13	hgnc_symbol	CXCL13	10563
MAST2	MAST2	hgnc_symbol	MAST2	23139
Mek	MEK	bioentities_symbol	MAP2K1	5604
Creb	CREB	bioentities_symbol	CREB1	1385
Creb	CREB	bioentities_symbol	ATF2	1386
Creb	CREB	bioentities_symbol	CREM	1390
MAPK	MAPK	bioentities_symbol	MAPK1	5594
ENPEP	ENPEP	hgnc_symbol	ENPEP	2028
Creb	CREB	bioentities_symbol	CREB3L1	90993
Ap1	AP1	bioentities_symbol	FOSL2	2355
Creb	CREB	bioentities_symbol	CREB3L4	148327
MAPK	MAPK	bioentities_symbol	MAPK14	1432
Nfat	NFAT	bioentities_symbol	NFATC1	4772
Nfat	NFAT	bioentities_symbol	NFATC2	4773
EGR2	EGR2	hgnc_symbol	EGR2	1959
Mek	MEK	bioentities_symbol	MAP2K2	5605
EGR1	EGR1	hgnc_symbol	EGR1	1958
Creb	CREB	bioentities_symbol	ATF1	466
Creb	CREB	bioentities_symbol	CREB3L3	84699
CD74	CD74	hgnc_symbol	CD74	972
MAFF	MAFF	hgnc_symbol	MAFF	23764
HLA-DMA	HLA-DMA	hgnc_symbol	HLA-DMA	3108
Creb	CREB	bioentities_symbol	CREB3	10488
Ap1	AP1	bioentities_symbol	JUND	3727
HLA-DQA1	HLA-DQA1	hgnc_symbol	HLA-DQA1	3117
ASB1	ASB1	hgnc_symbol	ASB1	51665
Ap1	AP1	bioentities_symbol	FOSL1	8061
Vegf	VEGF	bioentities_symbol	VEGFC	7424
Vegf	VEGF	bioentities_symbol	PGF	5228
Ap1	AP1	bioentities_symbol	JUN	3725
Nfat	NFAT	bioentities_symbol	NFAT5	10725
Vegf	VEGF	bioentities_symbol	VEGFB	7423
JUN	JUN	hgnc_symbol	JUN	3725
Vegf	VEGF	bioentities_symbol	VEGFA	7422
ZFP36	ZFP36	hgnc_symbol	ZFP36	7538
Ap1	AP1	bioentities_symbol	JUNB	3726
