word	source	identifier
Polyamine	MESH	D011073
N-acetylmethioninez methionine	MESH	D008715
spermine	MESH	D013096
diacetylspermine	MESH	C029453
Methionine	MESH	D008715
arginine	MESH	D001127
glutamine	MESH	C578860
histidine	MESH	C115717
homocysteine	MESH	D006710
Folate	MESH	D005492
glutamate		
glutamine N-acetylglutamine		
Tadenosine		
pN-acetylserineserine	MESH	D009584
AMP inosine	MESH	D007288
cystathionine	MESH	D003540
N-acetylputrescine	MESH	C026212
N-acetylornithine	MESH	D009584
taurine cysteine	MESH	D013654
putrescine	MESH	D011700
ornithine	MESH	C008973
glycine	MESH	D005998
urea	MESH	D014508
Glutathione	MESH	D005978
GSH	MESH	D005978
1S-methylglutathione	MESH	C017514
agmatine	MESH	D000376
citrilline		
Pargininosuccinate		
ketoglutarate	MESH	C029743
Isoleucine	MESH	C043801
aspartate		
Succinyl-CoA	MESH	C012046
N-acetylasparagine asparagine	MESH	C050801
TCA	MESH	C000589078
fumarate	MESH	D005650
phenylacetate	MESH	D010648
Acetyl-CoA oxaloacetate	MESH	D010071
Tyrosine		
phenylalanine	MESH	C119108
leucine	MESH	C038361
Threonine	MESH	C061951
tryptophan		
pyruvate	MESH	D011773
Alanine	MESH	D000409
cysteine	MESH	D003545
Serine	MESH	C047902
