word	source	identifier
Squalene	MESH	D013185
Acetyl-CoA	MESH	D000105
Allylamines	MESH	D000499
Acetoacetyl	MESH	C010667
Squalene epoxide	MESH	C002821
Statins	MESH	D019821
Lanosterol	MESH	D007810
Azoles	MESH	D001393
heme	MESH	D006418
Mevalonate	MESH	D008798
4,4-dimethylcholesta-8,14,24-trienol	MESH	C100324
Mevalonate 5-P	MESH	D008798
4,4-dimethylzymosterol	MESH	C013499
Mevalonate 5-PP	MESH	D008798
Isopentenyl	MESH	C004809
Zymosterol	MESH	C015582
Dimethylalyl-PP	MESH	C466065
Fecosterol	MESH	C039241
Episterol	MESH	C060242
Ergosta-5,7,24(28)-trienol	MESH	C060242
Farnesyl	MESH	C042455
Ergosta-5,7,22,24(28)-trienol	MESH	C060242
Ubiquinone	MESH	D014451
Dolichol	MESH	D004286
Polyenes	MESH	D011090
Ergosterol	MESH	D004875
