word	source	identifier
glucose	MESH	D005947
glucose 6-phosphate	MESH	D019298
Oglucose 6-phosphate	MESH	D010710
fructose 6-phosphate	MESH	C027618
ADP	MESH	D000244
fructose 1,6-bisphosphate	MESH	C029063
fructose bisphosphate	MESH	C027652
glycerone phosphate	MESH	C003037
D-glyceraldehyde 3-phosphate	MESH	D005986
Fatty Acid	MESH	D005227
O glyceraldehyde 3-phosphate	MESH	D005986
NADH	MESH	D009243
NAD	MESH	D009243
1,3-bisphospho-D-glycerate	MESH	C005156
phosphoglycerate	MESH	C008885
ATP	MESH	D000255
3-phospho-D-glycerate	MESH	C005156
OOphosphoglycerate		
2-phosphoglycerate	MESH	C008885
phosphoenolpyruvate	MESH	D010728
pyruvate	MESH	D011773
Amino Acid	MESH	D000596
alanine	MESH	D000409
serine	MESH	C047902
phenylalanine	MESH	C119108
tyrosine		
isoleucine	MESH	C043801
arginine	MESH	D001127
proline	MESH	C489032
acetyl-CoA	MESH	D000105
oxaloacetate	MESH	D010071
citrate	MESH	C102006
aconitate	MESH	D000156
cis-aconitate	MESH	C043607
fumarate	MESH	D005650
D-isocitrate	MESH	D007523
TCA	MESH	C000589078
O99	MESH	C504596
succinate	MESH	D013386
isocitrate	MESH	D007523
2-oxoglutarate	MESH	C029743
OOsuccinyl		
succinyl-CoA	MESH	C012046
