word	source	identifier
phosphate	MESH	D010710
Glucose	MESH	D005947
Phenylalanine	MESH	C119108
Acetyl	MESH	C011632
Chalcone	MESH	D047188
P-coumaroyl CoA	MESH	C058644
Feruloyl	MESH	C119167
CHI	MESH	C084533
Flavanone	MESH	D044950
dihydroflavone		
Naringenin	MESH	C005273
5-hydroxy	MESH	D006880
coniferaldehyde	MESH	C075384
P-coumaryl alcohol	MESH	C495469
Coniferaldehyde	MESH	C075384
Dihydrokaempferol	MESH	C080220
coniferyl alcohol	MESH	C010559
Coniferyl alcohol	MESH	C010559
IFS	MESH	D007069
Flavanonols	MESH	C455720
Isoflavones	MESH	D007529
Flavone	MESH	C043562
Sinapyl alcohol	MESH	C496130
Dihydroquercetin	MESH	C003377
Apigenin	MESH	D047310
Luteolin	MESH	D047311
kaempferol	MESH	D044949
Leucocyanidin	MESH	C001532
Flavonols	MESH	D044948
S	MESH	D013455
