word	source	identifier
Glucose	MESH	D005947
ATP	MESH	D000255
UDP	MESH	D014530
ADP	MESH	D000244
NADP NADPH	MESH	D009249
Trehalose	MESH	D014199
6-phosphate	MESH	D010710
phosphate	MESH	D010710
gluconate	MESH	D005942
NADP	MESH	D009249
PNADPH		
Xylulose	MESH	D014996
Ribulose	MESH	C100182
5-phosphate 5-phosphate	MESH	D010710
gluconolactone	MESH	C010730
Fructose	MESH	D005632
4-phosphate	MESH	D010710
bisphosphate	MESH	C115960
NAD NADH	MESH	D009243
Glycerol	MESH	D005990
3-phosphate	MESH	D010710
7-phosphate	MESH	D010710
DHAP	MESH	C017202
Ribose	MESH	D012266
5-phosphate	MESH	D010710
FADH	MESH	C058805
FAD	MESH	D005182
Glyceraldehyde	MESH	D005985
NAD	MESH	D009243
NADH	MESH	D009243
AMP	MESH	D000249
Phosphoribosyl	MESH	C003130
pyrophosphate	MESH	D011756
1,3-Bisphosphoglycerate	MESH	C015891
3-Phosphoglycerate	MESH	C005156
DHA	MESH	C111716
NADTh		
NADPH	MESH	D009249
Purine	MESH	D011687
pyrimidine	MESH	C030986
histidine nucleotide	MESH	D009711
2-Phosphoglycerate	MESH	C008885
Phosphoenolpyruvate	MESH	D010728
Oxaloacetate	MESH	D010071
Pyruvate	MESH	D011773
Acetaldehyde	MESH	D000079
Acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
Acetate	MESH	D000085
cis-Aconitate	MESH	C043607
Glyoxylate	MESH	D006038
Fumarate TP Fumarate	MESH	D005650
Isocitrate	MESH	D007523
NAD(P)H	MESH	D009243
GABA	MESH	D005680
Succinate	MESH	D013386
semialdehyde	MESH	C009338
Succinyl-CoA	MESH	C012046
GTP	MESH	D006160
NADH NAD	MESH	D009243
GDP	MESH	D006153
