word	source	identifier
7,8-dihydroneopterin Folate	MESH	C000976
8-dihydropteroate	MESH	C000978
3'-triphosphate	MESH	C005692
8-dihydrofolate	MESH	C010920
Folinic acid	MESH	D002955
Folate	MESH	D005492
folate	MESH	D005492
Glycine	MESH	D005998
guanosine	MESH	D006151
Queuosine	MESH	D009704
queuosine	MESH	D009704
nucleoside triphosphate	MESH	D009705
phosphate	MESH	D010710
Pyruvate	MESH	D011773
Serine	MESH	D012694
5,6,7,8-tetrahydrofolate	MESH	D013763
tetrahydrofolate	MESH	D013763
DTMP	MESH	D013938
Glutamate	MESH	D018698
Glu	MESH	D018698
4-aminobenzoate	MESH	D062366
