word	source	identifier
4-Coumaroyl-CoA	MESH	C058644
3 Malonyl-CoA	MESH	D008316
Naringenin	MESH	C005273
chalcone	MESH	D047188
Sakuranetin	MESH	C099724
CHI	MESH	C084533
F3H	MESH	D006859
Dihydrokaempferol	MESH	C080220
2-Hydroxyflavanone Apigenin	MESH	C520534
Kaempferol	MESH	D044949
F3'H	MESH	D006859
Dihydroquercetin	MESH	C003377
Quercetin	MESH	D011794
OMT	MESH	C060706
Flavone C-glycoside Chrysoeriol	MESH	C007054
Leucocyanidin	MESH	C001532
Catechin	MESH	D002392
Chrysoeriol	MESH	C007054
Cyanidin	MESH	C017154
Epicatechin	MESH	D002392
Tricin	MESH	C017769
Cyanidin 3-0-glucoside	MESH	C114438
Proanthocyanidin	MESH	D044945
