word	source	identifier
Sterol	MESH	D013261
Squalene	MESH	D013185
Cycloartenol	MESH	C100089
Cycloeucalenol	MESH	C007198
Obtusifoliol	MESH	C008693
Methyl-5a-ergosta	MESH	C012287
8,14,24(28)-trien-38-ol	MESH	C114832
Stigmasterol	MESH	D013265
B-Sitosterol	MESH	D012855
Isofucosterol	MESH	C015896
Avenasterol	MESH	C015896
Methylenelophenol	MESH	C114722
Methyl	MESH	C031105
desmosterol	MESH	D003897
Methylene	MESH	D008752
cholesterol	MESH	D002784
trien-3-ol	MESH	D014266
Episterol	MESH	C060242
Campesterol	MESH	C021273
Sa-Ergostan	MESH	C007614
Campestanol	MESH	C003535
6-Oxocampestanol	MESH	C411123
(225)-22-Hydroxy	MESH	C033006
campesterol	MESH	C021273
Hydroxy-Sa	MESH	C487107
ergostan-3-one	MESH	C007614
Cathasterone		
OH	MESH	C031356
teasterone	MESH	C414002
Teasterone	MESH	C414002
3-epi-Deoxy	MESH	C487418
Dihydroxy	MESH	C516031
Diydroxycampest		
3-dehydro	MESH	C063018
Typhasterol		
typhasterol		
Castasterone	MESH	C083545
castasterone	MESH	C083545
Brassinolide	MESH	C023623
