word	source	identifier
Galactose	MESH	D005690
Polyamine	MESH	D011073
Spermine	MESH	D013096
Cadaverine	MESH	D002103
Carboxynorspermidine		
Spermidine	MESH	D013095
Lactose	MESH	D007785
UDP	MESH	D014530
Putrescine	MESH	D011700
Ornithine	MESH	C008973
Agmatine	MESH	D000376
Glucose	MESH	D005947
Glucose1P	MESH	D005947
Arginine	MESH	D001127
Aspartate		
Glucose6P	MESH	D005947
Lysine	MESH	C114808
Glyceraldehyde3P Xylulose5P	MESH	D005985
GlcNAC6P	MESH	C086501
Arginosuccinate		
GlcNAC1P	MESH	C086501
Ribose5P	MESH	D012266
Fructose6P	MESH	D005632
GlcNAC	MESH	C086501
Glyceraldehyde3P	MESH	D005985
Acetyl	MESH	C011632
MurNAC	MESH	C086501
NAD	MESH	D009243
Pyruvate	MESH	D011773
L-Ala	MESH	C435323
Lys	MESH	C026591
D-Ala	MESH	C002956
Amino	MESH	D000596
Nucleotide	MESH	D009711
Sugar	MESH	D002241
QUDP-FucNAS	MESH	C096241
GalNAC	MESH	C042701
