word	source	identifier
D-glucose	MESH	D005947
D-fructose-6P	MESH	D005632
D-mannose	MESH	D008358
inositol	MESH	D007294
UDP	MESH	D014530
D-glucuronate	MESH	D005965
GDP-D-mannose	MESH	D006155
GDP	MESH	D006153
D-glucuronate-1-P	MESH	D005965
UDP-D-galacturonate	MESH	D014530
GDP-L-galactose	MESH	D006153
D-galacturonic acid	MESH	C007819
L-galactosel	MESH	C025076
L-gulonic acid	MESH	C015252
L-galactonate	MESH	C025076
L-galactose	MESH	D005690
L-gulono-1,4-lactone	MESH	D007783
L-galactono-1,4-lactone	MESH	C534014
L-ascorbic acid	MESH	D001205
GSSG	MESH	D019803
NADPH	MESH	D009249
H	MESH	D006859
Monodehydroascorbate	MESH	C000820
Dehydroascorbate		
GSH	MESH	D005978
NADP	MESH	D009249
