word	source	identifier
Campestanol	MESH	C003535
Isofucosterol	MESH	C015896
Campesterol	MESH	C021273
Brassinolide	MESH	C023623
DMAPP	MESH	C043060
Cycloartenol	MESH	C100089
24-Methylene lophenol---  Triterpenenes	MESH	C114722
Cholesterol	MESH	D002784
Methylene cholesterol	MESH	D002784
Diterpenes	MESH	D004224
Dolichol	MESH	D004286
Fatty acids	MESH	D005227
Fructose	MESH	D005632
Glucose	MESH	D005947
Lanosterol	MESH	D007810
Mevalonate	MESH	D008798
mevalonate	MESH	D008798
Plastoquinone	MESH	D010971
Pyruvate	MESH	D011773
Pyruvate Acetyl-CoA	MESH	D011773
Pyruvate Acetyl-CoA->	MESH	D011773
Sitosterol	MESH	D012855
Squalene	MESH	D013185
Stigmasterol	MESH	D013265
Sucrose	MESH	D013395
Ubiquinone	MESH	D014451
Monoterpenes4	MESH	D039821
