word	source	identifier
ADP	MESH	D000244
AMP	MESH	D000249
Malonyl-CoA Ac-CoA	MESH	D008316
Acyl-CoA	MESH	D000214
Citrate	MESH	C102006
Carnitine	MESH	D002331
Acyl-Carnitine	MESH	D002331
PATP	MESH	C045797
Co	MESH	C065987
CoA	MESH	C065987
DMG Gly	MESH	C060045
Choline	MESH	D002794
THF	MESH	C006461
NADPH	MESH	D009249
NAD	MESH	D009243
Folate	MESH	D005492
NADP	MESH	D009249
NADH	MESH	D009243
5,10-methylene-THF MTHFD2(L)- 5,10-methenyl-THF MTHFD2(L)- 10-formyl-THF	MESH	C006461
TCA	MESH	C000589078
Gly	MESH	C070361
Ser	MESH	C530429
Ketobutyrate	MESH	C005087
5,10-methenyl-THF MTHFD1 10-formyl-THF	MESH	C006461
5,10-methylene-THF	MESH	C006461
5-methyl-THF	MESH	C006461
DMG	MESH	C060045
SAH Homocysteine	MESH	D006710
Cystathionine	MESH	D003540
Met	MESH	C034758
Cys	MESH	C046557
CO2	MESH	D002245
CH	MESH	C103208
adenosine	MESH	D000241
