word	symbol	source	hgnc_symbol	entrez
ROCK	ROCK	bioentities_symbol	ROCK2	9475
PAK	PAK	bioentities_symbol	PAK4	10298
FAK/Rac	RAC	bioentities_symbol	RAC2	5880
ROCK	ROCK	bioentities_symbol	ROCK1	6093
FAK/Rac	RAC	bioentities_symbol	RHOG	391
FAK/Rac	RAC	bioentities_symbol	RAC1	5879
FAK/Rac	FAK	hgnc_alias_symbol	PTK2	5747
MLC	MLC	hgnc_alias_symbol	MLC1	23209
PAK	PAK	bioentities_symbol	PAK5	57144
RhoA	RhoA	hgnc_alias_symbol	RHOA	387
PAK	PAK	bioentities_symbol	PAK3	5063
FAK/Rac	RAC	bioentities_symbol	RAC3	5881
Ca/CaM	CAM	hgnc_alias_symbol	KRIT1	889
PAK	PAK	bioentities_symbol	PAK6	56924
PAK	PAK	bioentities_symbol	PAK1	5058
PAK	PAK	bioentities_symbol	PAK2	5062
