word	source	identifier
NAD NADH	MESH	D009243
Isocitrate	MESH	D007523
Citrate	MESH	C102006
Oxaloacetate	MESH	D010071
TCA	MESH	C000589078
NADI		
Succinyl-CoA	MESH	C012046
Aspartate		
NAD	MESH	D009243
Succinate	MESH	D013386
Cysteine	MESH	D003545
Glyoxylate	MESH	D006038
ATP	MESH	D000255
ADP	MESH	D000244
FAD	MESH	D005182
NADH	MESH	D009243
Acetyl	MESH	C011632
Gly-3-P DHAP	MESH	C017202
XADPH		
NADPH	MESH	D009249
Fatty Acid	MESH	D005227
NADP	MESH	D009249
Cystahidine		
H	MESH	D006859
O	MESH	D013481
Ethylene	MESH	D005030
KMBA	MESH	C045636
Methionine	MESH	D008715
O RANI	MESH	D013481
TAG	MESH	C069631
sugar	MESH	D002241
ethylene	MESH	D005030
